,kfold,exp,feats,eqn,rmse_test,r2_test,rmse_train,r2_train,ytrain_real,ytrain_hat,ytest_real,ytest_hat
0,0,['sqrt'],1,-2.4206164974885533*T + 214.43396567713867*r + 1934.2416363167545,25.30475891871264,0.9462851811628016,22.099278667962768,0.9552469608548427,"[0      1240.0
1      1231.0
2      1223.0
3      1216.0
4      1208.0
        ...  
144    1455.0
145    1460.0
146    1465.0
147    1471.0
148    1475.0
Name: d, Length: 149, dtype: float64]","[array([1250.63533126, 1246.35084006, 1242.04214269, 1237.73344533,
       1233.44895413, 1226.98590808, 1222.62879839, 1218.34430718,
       1213.96299132, 1209.65429396, 1205.32139043, 1196.60717104,
       1192.20164901, 1183.51163579, 1179.17873226, 1174.82162256,
       1249.76390932, 1239.42787688, 1234.15093291, 1228.97081361,
       1223.74228197, 1218.48954417, 1213.18839404, 1207.93565625,
       1202.68291845, 1197.43018065, 1192.17744285, 1186.85208655,
       1181.52673026, 1176.15296163, 1250.29644495, 1245.16473798,
       1234.7802932 , 1229.55176157, 1224.32322993, 1219.0220798 ,
       1213.86616666, 1208.61342886, 1203.4091034 , 1198.10795327,
       1187.60247767, 1182.3981522 , 1171.86847043, 1282.71354687,
       1287.4579552 , 1292.25077587, 1296.9951842 , 1301.64276788,
       1306.36297005, 1311.10737838, 1315.85178672, 1320.54778272,
       1325.24377873, 1329.91556857, 1334.68418307, 1339.38017907,
       1344.05196891, 1348.72375875, 1353.39554859, 1358.0189261 ,
       1349.86557392, 1344.66124845, 1334.25259751, 1329.07247821,
       1323.81974041, 1318.54279644, 1313.3868833 , 1308.1341455 ,
       1302.83299538, 1297.62866991, 1287.07478198, 1281.87045651,
       1284.55837864, 1288.5281897 , 1292.42538226, 1296.39519331,
       1300.31659204, 1304.2864031 , 1308.20780182, 1312.12920055,
       1316.05059927, 1319.971998  , 1323.89339673, 1327.79058929,
       1331.71198801, 1339.55478546, 1343.42777186, 1347.32496442,
       1351.22215698, 1359.04074827, 1389.95756702, 1393.1527808 ,
       1399.49479602, 1402.64159747, 1405.81260508, 1408.88678803,
       1412.20303263, 1415.37404024, 1418.4482232 , 1421.59502464,
       1424.81444458, 1427.9128337 , 1434.18223043, 1437.35323804,
       1440.45162716, 1443.57422244, 1446.76943622, 1453.01462678,
       1456.18563439, 1462.28558797, 1464.22208116, 1460.34909477,
       1456.50031454, 1452.60312198, 1448.73013558, 1444.88135535,
       1440.91154429, 1437.0385579 , 1433.1655715 , 1429.24417278,
       1425.34698021, 1421.47399382, 1417.52838893, 1413.63119637,
       1409.70979764, 1405.76419275, 1401.91541252, 1398.01821996,
       1394.0484089 , 1390.12701018, 1385.93934364, 1389.86074236,
       1393.78214109, 1397.67933365, 1401.62493854, 1409.3951175 ,
       1417.11688412, 1420.96566435, 1424.88706308, 1428.73584331,
       1432.65724204, 1436.50602227, 1440.42742099, 1444.22778889,
       1448.12498146, 1451.90114319, 1455.79833575, 1459.62290982,
       1463.44748388])]","[0     1149.0
1     1127.0
2     1240.0
3     1277.0
4     1209.0
5     1186.0
6     1372.0
7     1350.0
8     1280.0
9     1347.0
10    1373.0
11    1400.0
12    1448.0
13    1474.0
14    1488.0
15    1401.0
16    1410.0
Name: d, dtype: float64]","[array([1200.94007457, 1187.89295165, 1244.63220235, 1239.96041251,
       1192.78259697, 1177.04858974, 1355.04569323, 1339.45692298,
       1292.35172594, 1335.60918057, 1355.14355571, 1396.29958224,
       1431.03542898, 1449.86782533, 1459.21140501, 1405.5221311 ,
       1413.24389773])]"
0,0,['sqrt'],2,-3.4385037453394403*T - 28.2356921915961*sqrt(m)*r + 19.79161929080582*m + 259.45303347223717*r + 2207.4840771480835,9.537685523425935,0.9923691010125686,9.299487202808935,0.9920752724745899,"[0      1240.0
1      1231.0
2      1223.0
3      1216.0
4      1208.0
        ...  
144    1455.0
145    1460.0
146    1465.0
147    1471.0
148    1475.0
Name: d, Length: 149, dtype: float64]","[array([1236.41623443, 1230.3300828 , 1224.20954613, 1218.08900946,
       1212.00285783, 1202.82205283, 1196.63274609, 1190.54659446,
       1184.32290268, 1178.20236602, 1172.04744431, 1159.66883083,
       1153.41075401, 1141.06652557, 1134.91160386, 1128.72229712,
       1253.50512306, 1238.82271207, 1231.32677391, 1223.96837589,
       1216.5412078 , 1209.07965467, 1201.54933147, 1194.08777834,
       1186.62622522, 1179.16467209, 1171.70311896, 1164.13841072,
       1156.57370248, 1148.94022417, 1278.44307378, 1271.15344584,
       1256.40226477, 1248.97509668, 1241.54792859, 1234.01760539,
       1226.69359241, 1219.23203929, 1211.83925623, 1204.30893303,
       1189.38582678, 1181.99304373, 1167.03555243, 1259.49991429,
       1266.23938163, 1273.04761905, 1279.78708639, 1286.38901358,
       1293.09409588, 1299.83356322, 1306.57303056, 1313.24372783,
       1319.9144251 , 1326.55073733, 1333.3245897 , 1339.99528697,
       1346.6315992 , 1353.26791143, 1359.90422366, 1366.47176581,
       1358.6309939 , 1351.23821085, 1336.45264475, 1329.09424673,
       1321.6326936 , 1314.13675544, 1306.81274246, 1299.35118934,
       1291.82086613, 1284.42808308, 1269.43620675, 1262.0434237 ,
       1280.50858257, 1286.14772871, 1291.68371974, 1297.32286589,
       1302.89324195, 1308.5323881 , 1314.10276416, 1319.67314023,
       1325.2435163 , 1330.81389237, 1336.38426843, 1341.92025946,
       1347.49063553, 1358.63138767, 1364.13299366, 1369.66898469,
       1375.20497572, 1386.31134282, 1389.17249668, 1393.71132162,
       1402.72020144, 1407.19025631, 1411.69469621, 1416.06159597,
       1420.7723461 , 1425.27678601, 1429.64368576, 1434.11374063,
       1438.68695061, 1443.08823541, 1451.99396011, 1456.49840001,
       1460.89968481, 1465.33535464, 1469.87417958, 1478.74551925,
       1483.24995915, 1491.91498859, 1485.23254662, 1479.73094063,
       1474.26371968, 1468.72772865, 1463.22612265, 1457.7589017 ,
       1452.11975556, 1446.61814956, 1441.11654357, 1435.5461675 ,
       1430.01017647, 1424.50857048, 1418.90380938, 1413.36781835,
       1407.79744228, 1402.19268117, 1396.72546022, 1391.18946919,
       1385.55032305, 1379.97994698, 1381.33460118, 1386.90497725,
       1392.47535332, 1398.01134435, 1403.61610545, 1414.65370247,
       1425.62252942, 1431.08975038, 1436.66012645, 1442.1273474 ,
       1447.69772347, 1453.16494442, 1458.73532049, 1464.13377137,
       1469.6697624 , 1475.03382824, 1480.56981927, 1486.00265519,
       1491.43549111])]","[0     1149.0
1     1127.0
2     1240.0
3     1277.0
4     1209.0
5     1186.0
6     1372.0
7     1350.0
8     1280.0
9     1347.0
10    1373.0
11    1400.0
12    1448.0
13    1474.0
14    1488.0
15    1401.0
16    1410.0
Name: d, dtype: float64]","[array([1165.82375253, 1147.29021735, 1246.21549512, 1263.76066279,
       1196.74422479, 1174.39395045, 1365.98939192, 1343.8454278 ,
       1276.93214492, 1353.02662656, 1380.77535179, 1398.18137649,
       1447.52390524, 1474.27546438, 1487.54808884, 1409.15209648,
       1420.12092343])]"
0,0,['sqrt'],3,-3.453181658814911*T - 17.39331081152878*sqrt(m)*r + 231.2343160377949*r + 32.72636587393313*sqrt(m + sqrt(r)) + 2203.8808348315674,8.739425502780238,0.9935929888985128,9.997117666121213,0.990841677256398,"[0      1240.0
1      1231.0
2      1223.0
3      1216.0
4      1208.0
        ...  
144    1455.0
145    1460.0
146    1465.0
147    1471.0
148    1475.0
Name: d, Length: 149, dtype: float64]","[array([1228.66780257, 1222.55567103, 1216.40900768, 1210.26234432,
       1204.15021279, 1194.93021776, 1188.71449077, 1182.60235924,
       1176.35210043, 1170.20543708, 1164.02424191, 1151.59278794,
       1145.30799732, 1132.91107517, 1126.72988   , 1120.51415301,
       1258.91662831, 1244.17154263, 1236.64360661, 1229.25379786,
       1221.79492548, 1214.30152128, 1206.73905345, 1199.24564925,
       1191.75224505, 1184.25884085, 1176.76543665, 1169.168437  ,
       1161.57143735, 1153.90537407, 1276.14595324, 1268.82520812,
       1254.01105881, 1246.55218643, 1239.09331404, 1231.53084621,
       1224.17556928, 1216.68216508, 1209.25782451, 1201.69535668,
       1186.70854828, 1179.28420771, 1164.2628675 , 1264.73817405,
       1271.5064101 , 1278.34370979, 1285.11194584, 1291.74205462,
       1298.47575886, 1305.24399491, 1312.01223096, 1318.71140338,
       1325.4105758 , 1332.0752164 , 1338.87798427, 1345.57715669,
       1352.24179729, 1358.90643789, 1365.57107849, 1372.16665546,
       1365.63344315, 1358.20910258, 1343.36042145, 1335.9706127 ,
       1328.4772085 , 1320.94927248, 1313.59399555, 1306.10059135,
       1298.53812352, 1291.11378295, 1276.05791092, 1268.63357035,
       1280.24392066, 1285.90713858, 1291.46676105, 1297.12997897,
       1302.72413326, 1308.38735118, 1313.98150546, 1319.57565975,
       1325.16981404, 1330.76396833, 1336.35812261, 1341.91774508,
       1347.51189937, 1358.70020794, 1364.2252986 , 1369.78492107,
       1375.34454354, 1386.4983203 , 1385.4762576 , 1390.03445739,
       1399.08179334, 1403.5709295 , 1408.09459747, 1412.48013818,
       1417.21099705, 1421.73466502, 1426.12020573, 1430.60934189,
       1435.20207349, 1439.62214601, 1448.56588651, 1453.08955448,
       1457.50962701, 1461.96423135, 1466.52243114, 1475.43163982,
       1479.95530779, 1488.65732557, 1487.03620355, 1481.51111289,
       1476.02055406, 1470.46093159, 1464.93584093, 1459.4452821 ,
       1453.78206417, 1448.25697352, 1442.73188287, 1437.13772858,
       1431.57810611, 1426.05301545, 1420.42432935, 1414.86470688,
       1409.27055259, 1403.64186649, 1398.15130765, 1392.59168518,
       1386.92846726, 1381.33431297, 1378.48889213, 1384.08304642,
       1389.67720071, 1395.23682318, 1400.86550928, 1411.95022241,
       1422.9658719 , 1428.45643074, 1434.05058502, 1439.54114386,
       1445.13529815, 1450.62585699, 1456.22001127, 1461.64150648,
       1467.20112895, 1472.58809234, 1478.14771481, 1483.60374183,
       1489.05976885])]","[0     1149.0
1     1127.0
2     1240.0
3     1277.0
4     1209.0
5     1186.0
6     1372.0
7     1350.0
8     1280.0
9     1347.0
10    1373.0
11    1400.0
12    1448.0
13    1474.0
14    1488.0
15    1401.0
16    1410.0
Name: d, dtype: float64]","[array([1157.77398311, 1139.16133397, 1251.5958832 , 1261.40086756,
       1194.09835703, 1171.65267625, 1373.0232519 , 1350.78476202,
       1283.58584694, 1353.07152184, 1380.93869783, 1394.52359355,
       1444.07675035, 1470.94250366, 1484.27178486, 1406.42513175,
       1417.44078125])]"
0,0,['sqrt'],4,3.597909014942381*sqrt(T)*(-sqrt(T) + r) - 10.826358905362694*m*(-m + r) - 38.05217036901173*r*(-sqrt(m) + m) - 9.849209001329648*r*(m - sqrt(r)) + 187.58897732051977*r + 10.107308560243105*sqrt(m + sqrt(r)) + 2247.3124415535694,4.829388051413368,0.998043526753007,5.404322681231944,0.9973236131918941,"[0      1240.0
1      1231.0
2      1223.0
3      1216.0
4      1208.0
        ...  
144    1455.0
145    1460.0
146    1465.0
147    1471.0
148    1475.0
Name: d, Length: 149, dtype: float64]","[array([1231.22695664, 1224.85865769, 1218.45437964, 1212.05010159,
       1205.68180264, 1196.07538557, 1189.59914934, 1183.23085038,
       1176.71863507, 1170.31435702, 1163.87409988, 1150.92162743,
       1144.37343302, 1131.45693966, 1125.01668252, 1118.5404463 ,
       1248.94083347, 1233.57776198, 1225.73432033, 1218.03479503,
       1210.26331156, 1202.455849  , 1194.57642826, 1186.76896569,
       1178.96150313, 1171.15404057, 1163.34657801, 1155.43117817,
       1147.51577834, 1139.52842033, 1295.4778375 , 1287.85027039,
       1272.41524071, 1264.64375724, 1256.87227377, 1248.99285302,
       1241.32930682, 1233.52184426, 1225.78633988, 1217.90691914,
       1202.29199401, 1194.55648963, 1178.90558541, 1257.26794932,
       1264.22049645, 1271.24366984, 1278.19558422, 1285.00531321,
       1291.92112762, 1298.87208313, 1305.82271004, 1312.70208542,
       1319.5811325 , 1326.42439163, 1333.40913821, 1340.28717731,
       1347.12942364, 1353.9713285 , 1360.8128884 , 1367.58320825,
       1359.92580798, 1352.30511935, 1337.06246404, 1329.47595869,
       1321.78268202, 1314.05353281, 1306.50125582, 1298.80674797,
       1291.04091393, 1283.41652612, 1267.95379077, 1260.32824129,
       1277.8886897 , 1283.70425796, 1289.4132262 , 1295.22834926,
       1300.97233302, 1306.78700242, 1312.53053446, 1318.27383933,
       1324.01691518, 1329.75976018, 1335.50237243, 1341.20930398,
       1346.95144648, 1358.43501391, 1364.1055546 , 1369.81129539,
       1375.51679262, 1386.96248217, 1390.82756791, 1395.44253908,
       1404.60171393, 1409.14592264, 1413.7248026 , 1418.16359535,
       1422.95159483, 1427.52960342, 1431.96754602, 1436.51003512,
       1441.15704868, 1445.62907196, 1454.67705228, 1459.25299175,
       1463.72384274, 1468.22932433, 1472.83927287, 1481.84870837,
       1486.42279732, 1495.22090916, 1495.49663113, 1489.91090663,
       1484.35961719, 1478.73802104, 1473.15086793, 1467.5981706 ,
       1461.87037964, 1456.28182455, 1450.69281265, 1445.03347648,
       1439.40861802, 1433.81824939, 1428.12260664, 1422.49640215,
       1416.83480756, 1411.1378182 , 1405.58020397, 1399.95225504,
       1394.21899857, 1388.55522834, 1372.21541864, 1377.87964318,
       1383.54344241, 1389.17185525, 1394.86975161, 1406.08947014,
       1417.23756356, 1422.7934879 , 1428.4537923 , 1434.00883231,
       1439.66822842, 1445.22236971, 1450.88084266, 1456.36422136,
       1461.98684015, 1467.43439176, 1473.05607433, 1478.572537  ,
       1484.08853214])]","[0     1149.0
1     1127.0
2     1240.0
3     1277.0
4     1209.0
5     1186.0
6     1372.0
7     1350.0
8     1280.0
9     1347.0
10    1373.0
11    1400.0
12    1448.0
13    1474.0
14    1488.0
15    1401.0
16    1410.0
Name: d, dtype: float64]","[array([1157.36188457, 1137.96915498, 1241.31326636, 1280.114766  ,
       1209.9915193 , 1186.60511071, 1367.51062214, 1344.68400312,
       1275.68535566, 1352.65790733, 1381.25747981, 1399.98730867,
       1450.13574273, 1477.3092229 , 1490.78708863, 1400.49730244,
       1411.6462594 ])]"
0,0,['^2'],1,-2.4206164974885533*T + 214.43396567713867*r + 1934.2416363167545,25.30475891871264,0.9462851811628016,22.099278667962768,0.9552469608548427,"[0      1240.0
1      1231.0
2      1223.0
3      1216.0
4      1208.0
        ...  
144    1455.0
145    1460.0
146    1465.0
147    1471.0
148    1475.0
Name: d, Length: 149, dtype: float64]","[array([1250.63533126, 1246.35084006, 1242.04214269, 1237.73344533,
       1233.44895413, 1226.98590808, 1222.62879839, 1218.34430718,
       1213.96299132, 1209.65429396, 1205.32139043, 1196.60717104,
       1192.20164901, 1183.51163579, 1179.17873226, 1174.82162256,
       1249.76390932, 1239.42787688, 1234.15093291, 1228.97081361,
       1223.74228197, 1218.48954417, 1213.18839404, 1207.93565625,
       1202.68291845, 1197.43018065, 1192.17744285, 1186.85208655,
       1181.52673026, 1176.15296163, 1250.29644495, 1245.16473798,
       1234.7802932 , 1229.55176157, 1224.32322993, 1219.0220798 ,
       1213.86616666, 1208.61342886, 1203.4091034 , 1198.10795327,
       1187.60247767, 1182.3981522 , 1171.86847043, 1282.71354687,
       1287.4579552 , 1292.25077587, 1296.9951842 , 1301.64276788,
       1306.36297005, 1311.10737838, 1315.85178672, 1320.54778272,
       1325.24377873, 1329.91556857, 1334.68418307, 1339.38017907,
       1344.05196891, 1348.72375875, 1353.39554859, 1358.0189261 ,
       1349.86557392, 1344.66124845, 1334.25259751, 1329.07247821,
       1323.81974041, 1318.54279644, 1313.3868833 , 1308.1341455 ,
       1302.83299538, 1297.62866991, 1287.07478198, 1281.87045651,
       1284.55837864, 1288.5281897 , 1292.42538226, 1296.39519331,
       1300.31659204, 1304.2864031 , 1308.20780182, 1312.12920055,
       1316.05059927, 1319.971998  , 1323.89339673, 1327.79058929,
       1331.71198801, 1339.55478546, 1343.42777186, 1347.32496442,
       1351.22215698, 1359.04074827, 1389.95756702, 1393.1527808 ,
       1399.49479602, 1402.64159747, 1405.81260508, 1408.88678803,
       1412.20303263, 1415.37404024, 1418.4482232 , 1421.59502464,
       1424.81444458, 1427.9128337 , 1434.18223043, 1437.35323804,
       1440.45162716, 1443.57422244, 1446.76943622, 1453.01462678,
       1456.18563439, 1462.28558797, 1464.22208116, 1460.34909477,
       1456.50031454, 1452.60312198, 1448.73013558, 1444.88135535,
       1440.91154429, 1437.0385579 , 1433.1655715 , 1429.24417278,
       1425.34698021, 1421.47399382, 1417.52838893, 1413.63119637,
       1409.70979764, 1405.76419275, 1401.91541252, 1398.01821996,
       1394.0484089 , 1390.12701018, 1385.93934364, 1389.86074236,
       1393.78214109, 1397.67933365, 1401.62493854, 1409.3951175 ,
       1417.11688412, 1420.96566435, 1424.88706308, 1428.73584331,
       1432.65724204, 1436.50602227, 1440.42742099, 1444.22778889,
       1448.12498146, 1451.90114319, 1455.79833575, 1459.62290982,
       1463.44748388])]","[0     1149.0
1     1127.0
2     1240.0
3     1277.0
4     1209.0
5     1186.0
6     1372.0
7     1350.0
8     1280.0
9     1347.0
10    1373.0
11    1400.0
12    1448.0
13    1474.0
14    1488.0
15    1401.0
16    1410.0
Name: d, dtype: float64]","[array([1200.94007457, 1187.89295165, 1244.63220235, 1239.96041251,
       1192.78259697, 1177.04858974, 1355.04569323, 1339.45692298,
       1292.35172594, 1335.60918057, 1355.14355571, 1396.29958224,
       1431.03542898, 1449.86782533, 1459.21140501, 1405.5221311 ,
       1413.24389773])]"
0,0,['^2'],2,-3.5390513465812754*T - 17.010739196410057*m**2*r + 27.024875758599986*m + 263.0410093547263*r + 2230.3722149966834,5.242502189401174,0.9976944903297394,7.774482577092384,0.9944612810820584,"[0      1240.0
1      1231.0
2      1223.0
3      1216.0
4      1208.0
        ...  
144    1455.0
145    1460.0
146    1465.0
147    1471.0
148    1475.0
Name: d, Length: 149, dtype: float64]","[array([1230.90872421, 1224.64460333, 1218.34509193, 1212.04558053,
       1205.78145965, 1196.33219255, 1189.96190013, 1183.69777925,
       1177.29209631, 1170.99258491, 1164.657683  , 1151.91709815,
       1145.4760247 , 1132.77083037, 1126.43592846, 1120.06563603,
       1254.6593054 , 1239.54755615, 1231.83242422, 1224.25885434,
       1216.61450343, 1208.934762  , 1201.18423956, 1193.50449813,
       1185.82475671, 1178.14501529, 1170.46527387, 1162.67936091,
       1154.89344794, 1147.03675395, 1288.45699838, 1280.95420953,
       1265.77167925, 1258.12732834, 1250.48297743, 1242.73245498,
       1235.19427561, 1227.51453419, 1219.9055738 , 1212.15505135,
       1196.7955685 , 1189.18660811, 1173.79173475, 1252.67615522,
       1259.61269586, 1266.62001752, 1273.55655816, 1280.35153675,
       1287.25268687, 1294.18922751, 1301.12576815, 1307.99152776,
       1314.85728738, 1321.68765648, 1328.65958763, 1335.52534724,
       1342.35571634, 1349.18608544, 1356.01645454, 1362.77604261,
       1367.63315205, 1360.02419165, 1344.80627086, 1337.23270098,
       1329.55295956, 1321.83782762, 1314.29964826, 1306.61990683,
       1298.86938439, 1291.26042399, 1275.83016012, 1268.22119972,
       1274.34040291, 1280.14444712, 1285.84231978, 1291.64636399,
       1297.37962717, 1303.18367138, 1308.91693456, 1314.65019775,
       1320.38346093, 1326.11672411, 1331.84998729, 1337.54785996,
       1343.28112314, 1354.7476495 , 1360.41013166, 1366.10800432,
       1371.80587699, 1383.23701284, 1384.13297028, 1388.80451806,
       1398.07683258, 1402.67759934, 1407.3137566 , 1411.80835181,
       1416.65685215, 1421.29300942, 1425.78760463, 1430.38837138,
       1435.09530967, 1439.62529539, 1448.79143838, 1453.42759565,
       1457.95758137, 1462.52295761, 1467.19450538, 1476.32525786,
       1480.96141512, 1489.87982451, 1503.44451217, 1497.78203001,
       1492.15493837, 1486.45706571, 1480.79458355, 1475.16749191,
       1469.3634477 , 1463.70096555, 1458.03848339, 1452.30522021,
       1446.60734754, 1440.94486539, 1435.17621169, 1429.47833903,
       1423.74507584, 1417.97642215, 1412.34933051, 1406.65145784,
       1400.84741363, 1395.11415045, 1371.3161807 , 1377.04944389,
       1382.78270707, 1388.48057973, 1394.24923343, 1405.60958825,
       1416.89916205, 1422.52625369, 1428.25951687, 1433.88660851,
       1439.61987169, 1445.24696333, 1450.98022652, 1456.53653713,
       1462.2344098 , 1467.7553299 , 1473.45320257, 1479.04490369,
       1484.63660482])]","[0     1149.0
1     1127.0
2     1240.0
3     1277.0
4     1209.0
5     1186.0
6     1372.0
7     1350.0
8     1280.0
9     1347.0
10    1373.0
11    1400.0
12    1448.0
13    1474.0
14    1488.0
15    1401.0
16    1410.0
Name: d, dtype: float64]","[array([1158.25200006, 1139.17651331, 1247.15651655, 1273.34524913,
       1204.36913839, 1181.36530463, 1375.20672193, 1352.41523126,
       1283.54529205, 1348.97899581, 1377.53914017, 1393.40528481,
       1444.19067163, 1471.72449111, 1485.3852293 , 1399.9471061 ,
       1411.23667989])]"
0,0,['^2'],3,-3.4274031141416335*T - 3.4345173265334417*m**2*r**2 + 1.9322028063177272*m + 252.59490954012202*r + 10.326026090228712*(m - r)**2 + 2204.4944725132973,8.495932556045672,0.9939450324574844,7.223522864150859,0.9952184969166175,"[0      1240.0
1      1231.0
2      1223.0
3      1216.0
4      1208.0
        ...  
144    1455.0
145    1460.0
146    1465.0
147    1471.0
148    1475.0
Name: d, Length: 149, dtype: float64]","[array([1236.56155905, 1230.49505554, 1224.39427799, 1218.29350045,
       1212.22699694, 1203.07583062, 1196.90650502, 1190.84000151,
       1184.63640187, 1178.53562433, 1172.40057275, 1160.06192154,
       1153.82404787, 1141.51967069, 1135.38461912, 1129.21529351,
       1245.9709253 , 1231.33591401, 1223.86417522, 1216.52953255,
       1209.12634183, 1201.68887707, 1194.18286425, 1186.74539949,
       1179.30793473, 1171.87046998, 1164.43300522, 1156.89271837,
       1149.35243152, 1141.7435966 , 1287.86563795, 1280.59954335,
       1265.89598399, 1258.49279326, 1251.08960253, 1243.58358971,
       1236.28322108, 1228.84575632, 1221.47683963, 1213.97082681,
       1199.09589729, 1191.7269806 , 1176.81777705, 1259.13319988,
       1265.85090998, 1272.63716815, 1279.35487825, 1285.93549223,
       1292.6189283 , 1299.33663841, 1306.05434851, 1312.70351055,
       1319.35267259, 1325.9675606 , 1332.71954474, 1339.36870678,
       1345.98359479, 1352.5984828 , 1359.21337081, 1365.75971076,
       1353.81061929, 1346.44170259, 1331.7038692 , 1324.36922654,
       1316.93176178, 1309.46002299, 1302.15965436, 1294.7221896 ,
       1287.21617678, 1279.84726008, 1264.90378251, 1257.53486581,
       1281.18584502, 1286.80678613, 1292.32490514, 1297.94584625,
       1303.49823929, 1309.1191804 , 1314.67157344, 1320.22396649,
       1325.77635953, 1331.32875258, 1336.88114562, 1342.39926464,
       1347.95165768, 1359.05644377, 1364.54028876, 1370.05840777,
       1375.57652678, 1386.64703884, 1393.13017605, 1397.65434816,
       1406.63414432, 1411.08976837, 1415.57966644, 1419.9324684 ,
       1424.62801067, 1429.11790875, 1433.4707107 , 1437.92633475,
       1442.48478089, 1446.87185688, 1455.74883094, 1460.23872902,
       1464.62580501, 1469.04715503, 1473.57132714, 1482.41402717,
       1486.90392525, 1495.5409811 , 1487.74032734, 1482.25648235,
       1476.8069114 , 1471.28879239, 1465.80494741, 1460.35537645,
       1454.73443535, 1449.25059036, 1443.76674538, 1438.21435234,
       1432.69623332, 1427.21238834, 1421.62572127, 1416.10760225,
       1410.55520921, 1404.96854213, 1399.51897118, 1394.00085217,
       1388.37991106, 1382.82751801, 1376.15817151, 1381.71056455,
       1387.2629576 , 1392.78107661, 1398.36774369, 1409.36970768,
       1420.30312362, 1425.75269457, 1431.30508761, 1436.75465856,
       1442.30705161, 1447.75662256, 1453.3090156 , 1458.69003849,
       1464.20815751, 1469.55490637, 1475.07302538, 1480.4883223 ,
       1485.90361922])]","[0     1149.0
1     1127.0
2     1240.0
3     1277.0
4     1209.0
5     1186.0
6     1372.0
7     1350.0
8     1280.0
9     1347.0
10    1373.0
11    1400.0
12    1448.0
13    1474.0
14    1488.0
15    1401.0
16    1410.0
Name: d, dtype: float64]","[array([1166.19697312, 1147.72327033, 1238.7048307 , 1273.23062665,
       1206.43053996, 1184.15241971, 1361.14526195, 1339.0727859 ,
       1272.3755213 , 1353.4697767 , 1381.12891983, 1402.10997221,
       1451.29320689, 1477.95840312, 1491.18817914, 1403.8858627 ,
       1414.81927863])]"
